state,report_for_period_ending,indicator_type,0-7,15-21,22-28,29-35,36-42,43-49,50-56,57-63,64-70,71-+,8-14,total,21days_or_fewer,nonmonetary_determination_time_lapse,md_fy_num,md_fy_str
FL,2024-06-30,intra-ucfe,3,1,2,1,1,2,1,4,4,32,2,53,6,0.113207547169811,2023,2023-2024
FL,2024-06-30,intra-ucx,2,3,0,1,1,1,0,1,1,139,7,156,12,0.0769230769230769,2023,2023-2024
FL,2024-06-30,intra-ui,1293,2101,1794,669,334,364,263,324,323,20748,1833,30046,5227,0.173966584570326,2023,2023-2024
FL,2024-07-31,inter-total,40,109,81,54,36,17,17,20,10,2691,85,3160,234,0.0740506329113924,2024,2024-2025
FL,2024-07-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-07-31,inter-ui,40,109,81,54,36,17,17,20,10,2691,85,3160,234,0.0740506329113924,2024,2024-2025
FL,2024-07-31,intra-total,881,2339,1980,1090,878,584,469,378,483,45861,1443,56386,4663,0.0826978327953747,2024,2024-2025
FL,2024-07-31,intra-ucfe,0,2,7,1,1,1,0,0,0,73,1,86,3,0.0348837209302326,2024,2024-2025
FL,2024-07-31,intra-ucx,3,8,6,9,3,2,1,0,2,365,8,407,19,0.0466830466830467,2024,2024-2025
FL,2024-07-31,intra-ui,878,2329,1967,1080,874,581,468,378,481,45423,1434,55893,4641,0.0830336535881058,2024,2024-2025
FL,2024-08-31,inter-total,38,187,121,54,30,44,42,34,41,796,144,1531,369,0.24101894186806,2024,2024-2025
FL,2024-08-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-08-31,inter-ui,38,187,121,54,30,44,42,34,41,796,144,1531,369,0.24101894186806,2024,2024-2025
FL,2024-08-31,intra-total,788,3698,2985,1117,613,873,714,696,731,13861,2441,28517,6927,0.242907739243258,2024,2024-2025
FL,2024-08-31,intra-ucfe,3,7,1,3,6,4,3,2,3,27,3,62,13,0.209677419354839,2024,2024-2025
FL,2024-08-31,intra-ucx,2,24,13,6,4,6,3,0,1,165,11,235,37,0.157446808510638,2024,2024-2025
FL,2024-08-31,intra-ui,783,3667,2971,1108,603,863,708,694,727,13669,2427,28220,6877,0.243692416725726,2024,2024-2025
FL,2024-09-30,inter-total,46,111,39,25,13,12,14,18,4,181,121,584,278,0.476027397260274,2024,2024-2025
FL,2024-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-09-30,inter-ui,46,111,39,25,13,12,14,18,4,181,121,584,278,0.476027397260274,2024,2024-2025
FL,2024-09-30,intra-total,889,2844,2140,574,266,264,252,246,306,3895,2298,13974,6031,0.431587233433519,2024,2024-2025
FL,2024-09-30,intra-ucfe,3,9,1,1,0,0,2,1,1,7,3,28,15,0.535714285714286,2024,2024-2025
FL,2024-09-30,intra-ucx,0,14,14,2,2,2,0,0,2,8,9,53,23,0.433962264150943,2024,2024-2025
FL,2024-09-30,intra-ui,886,2821,2125,571,264,262,250,245,303,3880,2286,13893,5993,0.431368314978766,2024,2024-2025
FL,2024-10-31,inter-total,46,122,87,46,21,22,36,25,28,179,116,728,284,0.39010989010989,2024,2024-2025
FL,2024-10-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-10-31,inter-ui,46,122,87,46,21,22,36,25,28,179,116,728,284,0.39010989010989,2024,2024-2025
FL,2024-10-31,intra-total,1069,3810,2250,995,699,774,812,660,540,3293,2729,17631,7608,0.431512676535647,2024,2024-2025
FL,2024-10-31,intra-ucfe,3,4,1,2,3,1,1,1,2,11,14,43,21,0.488372093023256,2024,2024-2025
FL,2024-10-31,intra-ucx,5,19,5,2,0,4,1,1,2,29,16,84,40,0.476190476190476,2024,2024-2025
FL,2024-10-31,intra-ui,1061,3787,2244,991,696,769,810,658,536,3253,2699,17504,7547,0.431158592321755,2024,2024-2025
FL,2024-11-30,inter-total,46,73,76,25,8,8,7,9,9,314,75,650,194,0.298461538461538,2024,2024-2025
FL,2024-11-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-11-30,inter-ui,46,73,76,25,8,8,7,9,9,314,75,650,194,0.298461538461538,2024,2024-2025
FL,2024-11-30,intra-total,837,2569,2348,808,192,115,172,287,398,5689,1917,15332,5323,0.347182363683799,2024,2024-2025
FL,2024-11-30,intra-ucfe,1,3,7,0,0,2,2,0,1,9,5,30,9,0.3,2024,2024-2025
FL,2024-11-30,intra-ucx,0,11,12,1,1,0,0,0,1,7,13,46,24,0.521739130434783,2024,2024-2025
FL,2024-11-30,intra-ui,836,2555,2329,807,191,113,170,287,396,5673,1899,15256,5290,0.34674882013634,2024,2024-2025
FL,2024-12-31,inter-total,13,109,41,50,29,10,4,9,2,132,37,436,159,0.364678899082569,2024,2024-2025
FL,2024-12-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
FL,2024-12-31,inter-ui,13,109,41,50,29,10,4,9,2,132,37,436,159,0.364678899082569,2024,2024-2025
FL,2024-12-31,intra-total,543,2509,1845,1509,760,451,200,154,104,3391,1273,12739,4325,0.33950859565115,2024,2024-2025
FL,2024-12-31,intra-ucfe,2,4,5,4,3,4,0,2,0,6,6,36,12,0.333333333333333,2024,2024-2025
FL,2024-12-31,intra-ucx,1,4,1,10,4,3,0,0,0,1,4,28,9,0.321428571428571,2024,2024-2025
FL,2024-12-31,intra-ui,540,2501,1839,1495,753,444,200,152,104,3384,1263,12675,4304,0.33956607495069,2024,2024-2025
GA,2019-01-31,inter-total,0,1,2,0,0,0,0,0,0,0,0,3,1,0.333333333333333,2018,2018-2019
GA,2019-01-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-01-31,inter-ui,0,1,2,0,0,0,0,0,0,0,0,3,1,0.333333333333333,2018,2018-2019
GA,2019-01-31,intra-total,796,3975,2285,324,121,73,42,19,21,42,715,8413,5486,0.652086057292286,2018,2018-2019
GA,2019-01-31,intra-ucfe,17,10,12,6,3,2,2,1,1,1,4,59,31,0.525423728813559,2018,2018-2019
GA,2019-01-31,intra-ucx,9,6,6,2,1,2,0,0,0,1,8,35,23,0.657142857142857,2018,2018-2019
GA,2019-01-31,intra-ui,770,3959,2267,316,117,69,40,18,20,40,703,8319,5432,0.652963096526025,2018,2018-2019
GA,2019-02-28,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-02-28,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-02-28,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-02-28,intra-total,1307,5195,2631,624,292,167,69,26,18,65,918,11312,7420,0.655940594059406,2018,2018-2019
GA,2019-02-28,intra-ucfe,487,88,122,157,137,78,20,3,0,1,114,1207,689,0.570836785418393,2018,2018-2019
GA,2019-02-28,intra-ucx,10,8,5,3,2,2,0,0,0,0,7,37,25,0.675675675675676,2018,2018-2019
GA,2019-02-28,intra-ui,810,5099,2504,464,153,87,49,23,18,64,797,10068,6706,0.666070719110052,2018,2018-2019
GA,2019-03-31,inter-total,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,2018-2019
GA,2019-03-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-03-31,inter-ui,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,2018-2019
GA,2019-03-31,intra-total,880,5589,1095,198,911,164,76,48,44,71,781,9857,7250,0.73551790605661,2018,2018-2019
GA,2019-03-31,intra-ucfe,45,19,8,3,742,65,29,18,19,6,14,968,78,0.0805785123966942,2018,2018-2019
GA,2019-03-31,intra-ucx,12,8,5,3,3,0,0,0,0,1,2,34,22,0.647058823529412,2018,2018-2019
GA,2019-03-31,intra-ui,823,5562,1082,192,166,99,47,30,25,64,765,8855,7150,0.807453416149068,2018,2018-2019
GA,2019-04-30,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-04-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-04-30,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-04-30,intra-total,669,4978,1120,158,98,60,31,23,19,59,681,7896,6328,0.801418439716312,2018,2018-2019
GA,2019-04-30,intra-ucfe,4,12,13,2,1,2,2,0,1,1,4,42,20,0.476190476190476,2018,2018-2019
GA,2019-04-30,intra-ucx,6,10,2,1,1,1,0,0,0,1,3,25,19,0.76,2018,2018-2019
GA,2019-04-30,intra-ui,659,4956,1105,155,96,57,29,23,18,57,674,7829,6289,0.803295440030655,2018,2018-2019
GA,2019-05-31,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-05-31,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-05-31,intra-total,668,5771,1551,229,78,57,41,29,14,51,723,9212,7162,0.777464177160226,2018,2018-2019
GA,2019-05-31,intra-ucfe,5,16,9,5,1,1,0,0,1,7,1,46,22,0.478260869565217,2018,2018-2019
GA,2019-05-31,intra-ucx,5,5,2,0,1,0,0,0,1,1,6,21,16,0.761904761904762,2018,2018-2019
GA,2019-05-31,intra-ui,658,5750,1540,224,76,56,41,29,12,43,716,9145,7124,0.779004920721706,2018,2018-2019
GA,2019-06-30,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-06-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-06-30,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
GA,2019-06-30,intra-total,667,5019,1494,190,99,52,34,18,10,58,699,8340,6385,0.765587529976019,2018,2018-2019
GA,2019-06-30,intra-ucfe,3,10,7,6,3,1,6,0,1,3,5,45,18,0.4,2018,2018-2019
GA,2019-06-30,intra-ucx,7,3,4,0,1,0,0,0,0,1,4,20,14,0.7,2018,2018-2019
GA,2019-06-30,intra-ui,657,5006,1483,184,95,51,28,18,9,54,690,8275,6353,0.76773413897281,2018,2018-2019
GA,2019-07-31,inter-total,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,2019-2020
GA,2019-07-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-07-31,inter-ui,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,2019-2020
GA,2019-07-31,intra-total,635,4567,2194,293,122,64,49,24,10,52,660,8670,5862,0.676124567474049,2019,2019-2020
GA,2019-07-31,intra-ucfe,2,7,14,9,8,2,1,0,0,0,8,51,17,0.333333333333333,2019,2019-2020
GA,2019-07-31,intra-ucx,5,5,2,4,0,1,0,1,0,1,5,24,15,0.625,2019,2019-2020
GA,2019-07-31,intra-ui,628,4555,2178,280,114,61,48,23,10,51,647,8595,5830,0.678301337987202,2019,2019-2020
GA,2019-08-31,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-08-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-08-31,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-08-31,intra-total,737,3067,3326,1032,236,92,41,22,15,72,422,9062,4226,0.466342970646656,2019,2019-2020
GA,2019-08-31,intra-ucfe,2,7,11,14,5,3,0,0,0,2,2,46,11,0.239130434782609,2019,2019-2020
GA,2019-08-31,intra-ucx,15,10,1,2,3,0,0,0,0,0,7,38,32,0.842105263157895,2019,2019-2020
GA,2019-08-31,intra-ui,720,3050,3314,1016,228,89,41,22,15,70,413,8978,4183,0.465916685230564,2019,2019-2020
GA,2019-09-30,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-09-30,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-09-30,intra-total,560,2099,4044,1101,186,82,47,39,24,72,383,8637,3042,0.352205626953803,2019,2019-2020
GA,2019-09-30,intra-ucfe,2,13,16,7,5,3,2,1,0,0,2,51,17,0.333333333333333,2019,2019-2020
GA,2019-09-30,intra-ucx,5,6,7,0,1,0,0,0,0,0,10,29,21,0.724137931034483,2019,2019-2020
GA,2019-09-30,intra-ui,553,2080,4021,1094,180,79,45,38,24,72,371,8557,3004,0.351057613649644,2019,2019-2020
GA,2019-10-31,inter-total,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,2019-2020
GA,2019-10-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-10-31,inter-ui,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,2019-2020
GA,2019-10-31,intra-total,694,3173,3793,588,131,71,44,39,23,97,433,9086,4300,0.473255558001321,2019,2019-2020
GA,2019-10-31,intra-ucfe,8,8,8,6,6,4,2,0,0,5,5,52,21,0.403846153846154,2019,2019-2020
GA,2019-10-31,intra-ucx,3,6,6,4,0,0,0,0,0,0,2,21,11,0.523809523809524,2019,2019-2020
GA,2019-10-31,intra-ui,683,3159,3779,578,125,67,42,39,23,92,426,9013,4268,0.473538222567403,2019,2019-2020
GA,2019-11-30,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-11-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-11-30,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-11-30,intra-total,616,3653,2570,436,123,77,58,24,14,44,437,8052,4706,0.584451068057626,2019,2019-2020
GA,2019-11-30,intra-ucfe,1,8,9,6,1,3,2,1,0,6,6,43,15,0.348837209302326,2019,2019-2020
GA,2019-11-30,intra-ucx,8,6,6,2,1,1,1,0,0,0,6,31,20,0.645161290322581,2019,2019-2020
GA,2019-11-30,intra-ui,607,3639,2555,428,121,73,55,23,14,38,425,7978,4671,0.585485083980948,2019,2019-2020
GA,2019-12-31,inter-total,0,0,0,1,0,0,1,0,0,2,5,9,5,0.555555555555556,2019,2019-2020
GA,2019-12-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2019-12-31,inter-ui,0,0,0,1,0,0,1,0,0,2,5,9,5,0.555555555555556,2019,2019-2020
GA,2019-12-31,intra-total,496,2852,2981,369,158,64,46,38,17,49,400,7470,3748,0.501740294511379,2019,2019-2020
GA,2019-12-31,intra-ucfe,2,14,7,7,3,3,4,0,0,1,4,45,20,0.444444444444444,2019,2019-2020
GA,2019-12-31,intra-ucx,2,7,3,2,1,0,1,0,0,3,5,24,14,0.583333333333333,2019,2019-2020
GA,2019-12-31,intra-ui,492,2831,2971,360,154,61,41,38,17,45,391,7401,3714,0.501824077827321,2019,2019-2020
GA,2020-01-31,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-01-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-01-31,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-01-31,intra-total,815,3021,3812,731,157,82,43,31,18,68,528,9306,4364,0.468944766817107,2019,2019-2020
GA,2020-01-31,intra-ucfe,5,7,15,6,5,3,0,2,1,4,4,52,16,0.307692307692308,2019,2019-2020
GA,2020-01-31,intra-ucx,3,5,4,2,0,0,1,0,1,0,4,20,12,0.6,2019,2019-2020
GA,2020-01-31,intra-ui,807,3009,3793,723,152,79,42,29,16,64,520,9234,4336,0.469568984188867,2019,2019-2020
GA,2020-02-29,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-02-29,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-02-29,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-02-29,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-02-29,intra-total,745,4638,2073,333,120,51,46,20,13,59,615,8713,5998,0.688396648685872,2019,2019-2020
GA,2020-02-29,intra-ucfe,4,5,13,6,2,1,1,0,0,1,4,37,13,0.351351351351351,2019,2019-2020
GA,2020-02-29,intra-ucx,6,6,5,2,1,0,0,0,0,0,3,23,15,0.652173913043478,2019,2019-2020
GA,2020-02-29,intra-ui,735,4627,2055,325,117,50,45,20,13,58,608,8653,5970,0.689934126892407,2019,2019-2020
GA,2020-03-31,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-03-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-03-31,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-03-31,intra-total,631,5190,1173,237,105,56,33,12,10,31,640,8118,6461,0.795885686129589,2019,2019-2020
GA,2020-03-31,intra-ucfe,4,11,8,6,2,2,2,0,0,1,9,45,24,0.533333333333333,2019,2019-2020
GA,2020-03-31,intra-ucx,3,4,2,0,0,1,0,0,0,2,4,16,11,0.6875,2019,2019-2020
GA,2020-03-31,intra-ui,624,5175,1163,231,103,53,31,12,10,28,627,8057,6426,0.797567332754127,2019,2019-2020
GA,2020-04-30,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-04-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-04-30,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-04-30,intra-total,450,1159,2029,1841,503,68,31,22,12,27,189,6331,1798,0.28399936818828,2019,2019-2020
GA,2020-04-30,intra-ucfe,2,3,9,4,1,1,1,0,0,1,0,22,5,0.227272727272727,2019,2019-2020
GA,2020-04-30,intra-ucx,2,3,4,2,0,0,0,1,0,0,0,12,5,0.416666666666667,2019,2019-2020
GA,2020-04-30,intra-ui,446,1153,2016,1835,502,67,30,21,12,26,189,6297,1788,0.283944735588375,2019,2019-2020
GA,2020-05-31,inter-total,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2019,2019-2020
GA,2020-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-05-31,inter-ui,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2019,2019-2020
GA,2020-05-31,intra-total,949,208,281,1022,2580,2836,2102,680,126,100,270,11154,1427,0.127936166397705,2019,2019-2020
GA,2020-05-31,intra-ucfe,2,0,3,2,0,5,0,1,0,1,2,16,4,0.25,2019,2019-2020
GA,2020-05-31,intra-ucx,8,0,0,0,1,3,2,1,1,2,1,19,9,0.473684210526316,2019,2019-2020
GA,2020-05-31,intra-ui,939,208,278,1020,2579,2828,2100,678,125,97,267,11119,1414,0.127169709506251,2019,2019-2020
GA,2020-06-30,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-06-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-06-30,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
GA,2020-06-30,intra-total,1251,286,263,315,682,1406,1090,2475,2564,2273,276,12881,1813,0.140749941774707,2019,2019-2020
GA,2020-06-30,intra-ucfe,6,0,1,0,2,4,3,7,2,8,1,34,7,0.205882352941176,2019,2019-2020
GA,2020-06-30,intra-ucx,6,1,0,0,3,3,4,0,4,0,0,21,7,0.333333333333333,2019,2019-2020
GA,2020-06-30,intra-ui,1239,285,262,315,677,1399,1083,2468,2558,2265,275,12826,1799,0.140261967877748,2019,2019-2020
GA,2020-07-31,inter-total,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2020,2020-2021
GA,2020-07-31,inter-ucfe,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2020,2020-2021
GA,2020-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-07-31,inter-ui,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2020,2020-2021
GA,2020-07-31,intra-total,1445,272,219,440,1009,983,894,611,1163,7903,375,15314,2092,0.13660702625049,2020,2020-2021
GA,2020-07-31,intra-ucfe,5,2,1,4,2,1,1,5,5,11,2,39,9,0.230769230769231,2020,2020-2021
GA,2020-07-31,intra-ucx,5,0,2,0,0,3,3,4,1,3,2,23,7,0.304347826086957,2020,2020-2021
GA,2020-07-31,intra-ui,1435,270,216,436,1007,979,890,602,1157,7889,371,15252,2076,0.136113296616837,2020,2020-2021
GA,2020-08-31,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-08-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-08-31,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-08-31,intra-total,1689,244,168,181,569,716,719,827,441,9100,366,15020,2299,0.15306258322237,2020,2020-2021
GA,2020-08-31,intra-ucfe,6,1,2,1,4,4,9,2,4,25,0,58,7,0.120689655172414,2020,2020-2021
GA,2020-08-31,intra-ucx,3,0,0,0,2,2,1,0,1,9,0,18,3,0.166666666666667,2020,2020-2021
GA,2020-08-31,intra-ui,1680,243,166,180,563,710,709,825,436,9066,366,14944,2289,0.153171841541756,2020,2020-2021
GA,2020-09-30,inter-total,0,0,0,0,0,0,0,0,0,6,0,6,0,0,2020,2020-2021
GA,2020-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-09-30,inter-ui,0,0,0,0,0,0,0,0,0,6,0,6,0,0,2020,2020-2021
GA,2020-09-30,intra-total,1621,291,141,90,103,241,852,1075,843,10616,386,16259,2298,0.141337105603051,2020,2020-2021
GA,2020-09-30,intra-ucfe,11,5,5,4,1,2,6,6,8,27,8,83,24,0.289156626506024,2020,2020-2021
GA,2020-09-30,intra-ucx,1,0,1,0,0,1,5,4,1,13,0,26,1,0.0384615384615385,2020,2020-2021
GA,2020-09-30,intra-ui,1609,286,135,86,102,238,841,1065,834,10576,378,16150,2273,0.140743034055728,2020,2020-2021
GA,2020-10-31,inter-total,1,0,0,0,0,1,0,0,0,1,0,3,1,0.333333333333333,2020,2020-2021
GA,2020-10-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-10-31,inter-ui,1,0,0,0,0,1,0,0,0,1,0,3,1,0.333333333333333,2020,2020-2021
GA,2020-10-31,intra-total,1867,360,251,217,276,399,646,1071,806,13112,445,19450,2672,0.137377892030848,2020,2020-2021
GA,2020-10-31,intra-ucfe,6,2,1,2,1,1,8,6,9,39,5,80,13,0.1625,2020,2020-2021
GA,2020-10-31,intra-ucx,5,0,0,4,2,1,6,3,3,14,0,38,5,0.131578947368421,2020,2020-2021
GA,2020-10-31,intra-ui,1856,358,250,211,273,397,632,1062,794,13059,440,19332,2654,0.13728533002276,2020,2020-2021
GA,2020-11-30,inter-total,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2020,2020-2021
GA,2020-11-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-11-30,inter-ui,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2020,2020-2021
GA,2020-11-30,intra-total,1480,450,534,509,656,580,490,367,395,12267,424,18152,2354,0.129682679594535,2020,2020-2021
GA,2020-11-30,intra-ucfe,6,4,3,6,8,6,5,5,6,22,3,74,13,0.175675675675676,2020,2020-2021
GA,2020-11-30,intra-ucx,5,2,3,5,4,2,1,3,1,9,0,35,7,0.2,2020,2020-2021
GA,2020-11-30,intra-ui,1469,444,528,498,644,572,484,359,388,12236,421,18043,2334,0.129357645624342,2020,2020-2021
GA,2020-12-31,inter-total,0,0,0,0,0,0,0,0,0,8,1,9,1,0.111111111111111,2020,2020-2021
GA,2020-12-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
GA,2020-12-31,inter-ui,0,0,0,0,0,0,0,0,0,8,1,9,1,0.111111111111111,2020,2020-2021
