state,report_for_period_ending,indicator_type,0-7,15-21,22-28,29-35,36-42,43-49,50-56,57-63,64-70,71-+,8-14,total,14days_or_fewer,21days_or_fewer,non_waiting_week,first_payment_promptness,md_fy_num,md_fy_str
AK,2021-02-28,intra-ucfe,2,10,7,2,1,1,3,1,1,4,7,39,9,19,FALSE,0.487179487179487,2020,2020-2021
AK,2021-02-28,intra-ucx,2,1,0,0,0,1,0,0,0,0,2,6,4,5,FALSE,0.833333333333333,2020,2020-2021
AK,2021-02-28,intra-ui,1459,129,77,36,24,18,17,14,19,292,360,2445,1819,1948,FALSE,0.796728016359918,2020,2020-2021
AK,2021-03-31,inter-total,177,8,2,2,1,5,2,4,3,28,25,257,202,210,FALSE,0.817120622568093,2020,2020-2021
AK,2021-03-31,inter-ucfe,0,0,0,0,0,1,0,2,0,3,0,6,0,0,FALSE,0,2020,2020-2021
AK,2021-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2020,2020-2021
AK,2021-03-31,inter-ui,177,8,2,2,1,4,2,2,3,25,25,251,202,210,FALSE,0.836653386454183,2020,2020-2021
AK,2021-03-31,intra-total,1532,94,49,25,19,19,14,23,15,306,362,2458,1894,1988,FALSE,0.808787632221318,2020,2020-2021
AK,2021-03-31,intra-ucfe,4,6,3,0,1,1,3,2,0,8,8,36,12,18,FALSE,0.5,2020,2020-2021
AK,2021-03-31,intra-ucx,4,2,0,0,0,0,1,0,0,2,0,9,4,6,FALSE,0.666666666666667,2020,2020-2021
AK,2021-03-31,intra-ui,1524,86,46,25,18,18,10,21,15,296,354,2413,1878,1964,FALSE,0.813924575217571,2020,2020-2021
AK,2021-04-30,inter-total,187,13,5,3,0,0,1,1,0,10,37,257,224,237,FALSE,0.922178988326848,2020,2020-2021
AK,2021-04-30,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2020,2020-2021
AK,2021-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2020,2020-2021
AK,2021-04-30,inter-ui,186,13,5,3,0,0,1,1,0,10,37,256,223,236,FALSE,0.921875,2020,2020-2021
AK,2021-04-30,intra-total,1711,143,48,33,17,4,6,10,14,212,427,2625,2138,2281,FALSE,0.868952380952381,2020,2020-2021
AK,2021-04-30,intra-ucfe,3,5,1,1,0,1,0,1,0,3,6,21,9,14,FALSE,0.666666666666667,2020,2020-2021
AK,2021-04-30,intra-ucx,1,1,0,1,1,0,0,0,0,0,1,5,2,3,FALSE,0.6,2020,2020-2021
AK,2021-04-30,intra-ui,1707,137,47,31,16,3,6,9,14,209,420,2599,2127,2264,FALSE,0.871104270873413,2020,2020-2021
AK,2021-05-31,inter-total,346,12,4,2,1,0,0,0,2,13,27,407,373,385,FALSE,0.945945945945946,2020,2020-2021
AK,2021-05-31,inter-ucfe,0,0,1,0,0,0,0,0,1,3,0,5,0,0,FALSE,0,2020,2020-2021
AK,2021-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2020,2020-2021
AK,2021-05-31,inter-ui,346,12,3,2,1,0,0,0,1,10,27,402,373,385,FALSE,0.95771144278607,2020,2020-2021
AK,2021-05-31,intra-total,1238,75,45,25,14,8,10,15,8,169,177,1784,1415,1490,FALSE,0.835201793721973,2020,2020-2021
AK,2021-05-31,intra-ucfe,7,3,0,0,0,0,0,1,0,11,6,28,13,16,FALSE,0.571428571428571,2020,2020-2021
AK,2021-05-31,intra-ucx,3,0,0,0,0,0,0,0,0,1,0,4,3,3,FALSE,0.75,2020,2020-2021
AK,2021-05-31,intra-ui,1228,72,45,25,14,8,10,14,8,157,171,1752,1399,1471,FALSE,0.839611872146119,2020,2020-2021
AK,2021-06-30,inter-total,197,7,5,3,4,2,2,5,2,6,15,248,212,219,FALSE,0.883064516129032,2020,2020-2021
AK,2021-06-30,inter-ucfe,0,1,0,0,0,0,1,0,0,0,0,2,0,1,FALSE,0.5,2020,2020-2021
AK,2021-06-30,inter-ucx,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,2020,2020-2021
AK,2021-06-30,inter-ui,197,6,4,3,4,2,1,5,2,6,15,245,212,218,FALSE,0.889795918367347,2020,2020-2021
AK,2021-06-30,intra-total,1174,52,41,25,17,20,23,35,33,148,183,1751,1357,1409,FALSE,0.804683038263849,2020,2020-2021
AK,2021-06-30,intra-ucfe,2,0,1,3,0,1,1,1,0,3,3,15,5,5,FALSE,0.333333333333333,2020,2020-2021
AK,2021-06-30,intra-ucx,1,0,1,0,0,0,0,0,0,0,0,2,1,1,FALSE,0.5,2020,2020-2021
AK,2021-06-30,intra-ui,1171,52,39,22,17,19,22,34,33,145,180,1734,1351,1403,FALSE,0.809111880046136,2020,2020-2021
AK,2021-07-31,inter-total,59,1,1,0,2,2,5,6,0,2,4,82,63,64,FALSE,0.780487804878049,2021,2021-2022
AK,2021-07-31,inter-ucfe,0,1,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,1,2021,2021-2022
AK,2021-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
AK,2021-07-31,inter-ui,59,0,1,0,2,2,5,6,0,2,4,81,63,63,FALSE,0.777777777777778,2021,2021-2022
AK,2021-07-31,intra-total,622,30,13,21,19,42,44,55,31,46,112,1035,734,764,FALSE,0.73816425120773,2021,2021-2022
AK,2021-07-31,intra-ucfe,4,0,0,0,1,1,1,1,0,2,0,10,4,4,FALSE,0.4,2021,2021-2022
AK,2021-07-31,intra-ucx,2,0,0,0,0,0,0,0,0,0,0,2,2,2,FALSE,1,2021,2021-2022
AK,2021-07-31,intra-ui,616,30,13,21,18,41,43,54,31,44,112,1023,728,758,FALSE,0.740957966764418,2021,2021-2022
AK,2021-08-31,inter-total,130,8,1,3,4,5,1,4,3,3,13,175,143,151,FALSE,0.862857142857143,2021,2021-2022
AK,2021-08-31,inter-ucfe,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,2021,2021-2022
AK,2021-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
AK,2021-08-31,inter-ui,130,8,1,3,4,5,1,4,2,3,13,174,143,151,FALSE,0.867816091954023,2021,2021-2022
AK,2021-08-31,intra-total,553,32,33,31,44,34,20,17,13,33,79,889,632,664,FALSE,0.746906636670416,2021,2021-2022
AK,2021-08-31,intra-ucfe,5,1,3,0,0,1,1,0,1,3,1,16,6,7,FALSE,0.4375,2021,2021-2022
AK,2021-08-31,intra-ucx,0,1,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,1,2021,2021-2022
AK,2021-08-31,intra-ui,548,30,30,31,44,33,19,17,12,30,78,872,626,656,FALSE,0.752293577981651,2021,2021-2022
AK,2021-09-30,inter-total,206,5,6,1,1,2,1,0,0,2,17,241,223,228,FALSE,0.946058091286307,2021,2021-2022
AK,2021-09-30,inter-ucfe,1,1,1,0,0,0,0,0,0,0,0,3,1,2,FALSE,0.666666666666667,2021,2021-2022
AK,2021-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
AK,2021-09-30,inter-ui,205,4,5,1,1,2,1,0,0,2,17,238,222,226,FALSE,0.949579831932773,2021,2021-2022
AK,2021-09-30,intra-total,1051,52,55,27,10,9,6,3,1,30,128,1372,1179,1231,FALSE,0.897230320699709,2021,2021-2022
AK,2021-09-30,intra-ucfe,6,2,0,1,0,0,0,1,0,5,3,18,9,11,FALSE,0.611111111111111,2021,2021-2022
AK,2021-09-30,intra-ucx,2,0,0,0,0,0,0,0,1,0,1,4,3,3,FALSE,0.75,2021,2021-2022
AK,2021-09-30,intra-ui,1043,50,55,26,10,9,6,2,0,25,124,1350,1167,1217,FALSE,0.901481481481481,2021,2021-2022
AK,2021-10-31,inter-total,254,9,7,5,0,0,0,1,0,2,39,317,293,302,FALSE,0.952681388012618,2021,2021-2022
AK,2021-10-31,inter-ucfe,1,0,0,1,0,0,0,0,0,0,1,3,2,2,FALSE,0.666666666666667,2021,2021-2022
AK,2021-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
AK,2021-10-31,inter-ui,253,9,7,4,0,0,0,1,0,2,38,314,291,300,FALSE,0.955414012738854,2021,2021-2022
AK,2021-10-31,intra-total,698,64,29,11,10,1,2,1,0,10,135,961,833,897,FALSE,0.933402705515088,2021,2021-2022
AK,2021-10-31,intra-ucfe,4,2,0,0,0,0,1,0,0,1,4,12,8,10,FALSE,0.833333333333333,2021,2021-2022
AK,2021-10-31,intra-ucx,1,0,0,0,0,1,0,0,0,0,1,3,2,2,FALSE,0.666666666666667,2021,2021-2022
AK,2021-10-31,intra-ui,693,62,29,11,10,0,1,1,0,9,130,946,823,885,FALSE,0.935517970401691,2021,2021-2022
AK,2021-11-30,inter-total,508,20,8,3,1,2,1,0,0,2,79,624,587,607,FALSE,0.97275641025641,2021,2021-2022
AK,2021-11-30,inter-ucfe,10,2,0,0,0,1,1,0,0,1,3,18,13,15,FALSE,0.833333333333333,2021,2021-2022
AK,2021-11-30,inter-ucx,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,2021,2021-2022
AK,2021-11-30,inter-ui,498,18,7,3,1,1,0,0,0,1,76,605,574,592,FALSE,0.978512396694215,2021,2021-2022
AK,2021-11-30,intra-total,1317,62,33,10,11,6,2,3,3,13,215,1675,1532,1594,FALSE,0.951641791044776,2021,2021-2022
AK,2021-11-30,intra-ucfe,9,0,0,1,1,0,0,0,1,2,5,19,14,14,FALSE,0.736842105263158,2021,2021-2022
AK,2021-11-30,intra-ucx,1,1,1,0,0,0,0,0,0,0,1,4,2,3,FALSE,0.75,2021,2021-2022
AK,2021-11-30,intra-ui,1307,61,32,9,10,6,2,3,2,11,209,1652,1516,1577,FALSE,0.954600484261501,2021,2021-2022
AK,2021-12-31,inter-total,322,16,9,6,5,0,1,0,0,2,39,400,361,377,FALSE,0.9425,2021,2021-2022
AK,2021-12-31,inter-ucfe,5,1,4,5,0,0,0,0,0,1,6,22,11,12,FALSE,0.545454545454545,2021,2021-2022
AK,2021-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
AK,2021-12-31,inter-ui,317,15,5,1,5,0,1,0,0,1,33,378,350,365,FALSE,0.965608465608465,2021,2021-2022
AK,2021-12-31,intra-total,1253,60,34,19,8,4,2,0,1,16,215,1612,1468,1528,FALSE,0.947890818858561,2021,2021-2022
AK,2021-12-31,intra-ucfe,15,2,5,2,3,1,1,0,0,1,10,40,25,27,FALSE,0.675,2021,2021-2022
AK,2021-12-31,intra-ucx,3,0,0,0,0,0,0,0,0,0,0,3,3,3,FALSE,1,2021,2021-2022
AK,2021-12-31,intra-ui,1235,58,29,17,5,3,1,0,1,15,205,1569,1440,1498,FALSE,0.954748247291268,2021,2021-2022
AK,2022-01-31,inter-total,238,10,5,0,0,1,0,0,1,1,42,298,280,290,FALSE,0.973154362416107,2021,2021-2022
AK,2022-01-31,inter-ucfe,6,2,1,0,0,0,0,0,0,0,2,11,8,10,FALSE,0.909090909090909,2021,2021-2022
AK,2022-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
AK,2022-01-31,inter-ui,232,8,4,0,0,1,0,0,1,1,40,287,272,280,FALSE,0.975609756097561,2021,2021-2022
AK,2022-01-31,intra-total,1043,63,22,11,4,3,4,0,0,17,185,1352,1228,1291,FALSE,0.954881656804734,2021,2021-2022
AK,2022-01-31,intra-ucfe,10,2,0,1,1,1,0,0,0,1,8,24,18,20,FALSE,0.833333333333333,2021,2021-2022
AK,2022-01-31,intra-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
AK,2022-01-31,intra-ui,1033,61,22,10,3,2,4,0,0,16,177,1328,1210,1271,FALSE,0.957078313253012,2021,2021-2022
AK,2022-02-28,inter-total,137,4,1,0,1,0,0,0,0,2,15,160,152,156,FALSE,0.975,2021,2021-2022
AK,2022-02-28,inter-ucfe,4,1,1,0,1,0,0,0,0,0,2,9,6,7,FALSE,0.777777777777778,2021,2021-2022
AK,2022-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
AK,2022-02-28,inter-ui,133,3,0,0,0,0,0,0,0,2,13,151,146,149,FALSE,0.986754966887417,2021,2021-2022
AK,2022-02-28,intra-total,829,39,9,10,2,0,0,1,1,10,134,1035,963,1002,FALSE,0.968115942028986,2021,2021-2022
AK,2022-02-28,intra-ucfe,10,4,0,1,0,0,0,0,0,2,3,20,13,17,FALSE,0.85,2021,2021-2022
AK,2022-02-28,intra-ucx,1,0,0,0,0,0,0,0,0,0,1,2,2,2,FALSE,1,2021,2021-2022
AK,2022-02-28,intra-ui,818,35,9,9,2,0,0,1,1,8,130,1013,948,983,FALSE,0.970384995064166,2021,2021-2022
AK,2022-03-31,inter-total,109,0,3,0,0,0,1,0,0,1,16,130,125,125,FALSE,0.961538461538461,2021,2021-2022
AK,2022-03-31,inter-ucfe,0,0,1,0,0,0,1,0,0,1,2,5,2,2,FALSE,0.4,2021,2021-2022
AK,2022-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
AK,2022-03-31,inter-ui,109,0,2,0,0,0,0,0,0,0,14,125,123,123,FALSE,0.984,2021,2021-2022
AK,2022-03-31,intra-total,754,16,5,6,4,3,2,3,1,14,115,923,869,885,FALSE,0.958829902491874,2021,2021-2022
AK,2022-03-31,intra-ucfe,7,0,1,0,1,2,2,2,0,1,5,21,12,12,FALSE,0.571428571428571,2021,2021-2022
AK,2022-03-31,intra-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2021,2021-2022
AK,2022-03-31,intra-ui,746,16,4,6,3,1,0,1,1,13,110,901,856,872,FALSE,0.967813540510544,2021,2021-2022
AK,2022-04-30,inter-total,129,3,1,0,0,0,1,1,0,2,11,148,140,143,FALSE,0.966216216216216,2021,2021-2022
AK,2022-04-30,inter-ucfe,1,0,0,0,0,0,1,0,0,0,0,2,1,1,FALSE,0.5,2021,2021-2022
AK,2022-04-30,inter-ucx,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,2021,2021-2022
AK,2022-04-30,inter-ui,128,3,0,0,0,0,0,1,0,2,11,145,139,142,FALSE,0.979310344827586,2021,2021-2022
AK,2022-04-30,intra-total,595,22,9,5,3,6,1,0,1,7,76,725,671,693,FALSE,0.955862068965517,2021,2021-2022
AK,2022-04-30,intra-ucfe,1,1,2,1,0,0,0,0,0,0,1,6,2,3,FALSE,0.5,2021,2021-2022
AK,2022-04-30,intra-ucx,2,0,1,0,0,0,1,0,0,0,1,5,3,3,FALSE,0.6,2021,2021-2022
AK,2022-04-30,intra-ui,592,21,6,4,3,6,0,0,1,7,74,714,666,687,FALSE,0.96218487394958,2021,2021-2022
AK,2022-05-31,inter-total,217,1,2,0,0,1,0,0,0,2,17,240,234,235,FALSE,0.979166666666667,2021,2021-2022
AK,2022-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2021,2021-2022
AK,2022-05-31,inter-ucx,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,2021,2021-2022
AK,2022-05-31,inter-ui,217,1,1,0,0,1,0,0,0,1,17,238,234,235,FALSE,0.987394957983193,2021,2021-2022
AK,2022-05-31,intra-total,511,30,10,4,1,3,1,2,1,8,86,657,597,627,FALSE,0.954337899543379,2021,2021-2022
AK,2022-05-31,intra-ucfe,3,2,0,0,0,0,0,0,0,0,0,5,3,5,FALSE,1,2021,2021-2022
AK,2022-05-31,intra-ucx,1,0,1,0,0,0,0,0,0,0,0,2,1,1,FALSE,0.5,2021,2021-2022
AK,2022-05-31,intra-ui,507,28,9,4,1,3,1,2,1,8,86,650,593,621,FALSE,0.955384615384615,2021,2021-2022
AK,2022-06-30,inter-total,107,5,0,0,0,0,0,0,0,3,14,129,121,126,FALSE,0.976744186046512,2021,2021-2022
AK,2022-06-30,inter-ucfe,0,1,0,0,0,0,0,0,0,0,1,2,1,2,FALSE,1,2021,2021-2022
AK,2022-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
AK,2022-06-30,inter-ui,107,4,0,0,0,0,0,0,0,3,13,127,120,124,FALSE,0.976377952755906,2021,2021-2022
AK,2022-06-30,intra-total,586,27,7,3,0,0,0,0,2,9,95,729,681,708,FALSE,0.97119341563786,2021,2021-2022
AK,2022-06-30,intra-ucfe,1,0,0,0,0,0,0,0,0,0,1,2,2,2,FALSE,1,2021,2021-2022
AK,2022-06-30,intra-ucx,2,1,0,0,0,0,0,0,0,0,0,3,2,3,FALSE,1,2021,2021-2022
AK,2022-06-30,intra-ui,583,26,7,3,0,0,0,0,2,9,94,724,677,703,FALSE,0.970994475138122,2021,2021-2022
AK,2022-07-31,inter-total,45,0,0,0,0,0,0,0,0,3,9,57,54,54,FALSE,0.947368421052632,2022,2022-2023
AK,2022-07-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
AK,2022-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
AK,2022-07-31,inter-ui,45,0,0,0,0,0,0,0,0,3,9,57,54,54,FALSE,0.947368421052632,2022,2022-2023
AK,2022-07-31,intra-total,516,19,6,3,2,1,1,1,0,14,110,673,626,645,FALSE,0.958395245170877,2022,2022-2023
AK,2022-07-31,intra-ucfe,0,1,0,0,0,0,0,0,0,0,2,3,2,3,FALSE,1,2022,2022-2023
AK,2022-07-31,intra-ucx,1,0,0,0,0,0,1,0,0,0,1,3,2,2,FALSE,0.666666666666667,2022,2022-2023
AK,2022-07-31,intra-ui,515,18,6,3,2,1,0,1,0,14,107,667,622,640,FALSE,0.95952023988006,2022,2022-2023
AK,2022-08-31,inter-total,101,1,1,0,0,0,0,1,0,1,15,120,116,117,FALSE,0.975,2022,2022-2023
AK,2022-08-31,inter-ucfe,2,0,0,0,0,0,0,0,0,0,1,3,3,3,FALSE,1,2022,2022-2023
AK,2022-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
AK,2022-08-31,inter-ui,99,1,1,0,0,0,0,1,0,1,14,117,113,114,FALSE,0.974358974358974,2022,2022-2023
AK,2022-08-31,intra-total,344,24,5,5,1,0,1,2,1,15,81,479,425,449,FALSE,0.937369519832985,2022,2022-2023
AK,2022-08-31,intra-ucfe,1,0,0,0,0,0,0,0,0,1,1,3,2,2,FALSE,0.666666666666667,2022,2022-2023
AK,2022-08-31,intra-ucx,4,0,0,0,0,0,0,0,0,0,0,4,4,4,FALSE,1,2022,2022-2023
AK,2022-08-31,intra-ui,339,24,5,5,1,0,1,2,1,14,80,472,419,443,FALSE,0.938559322033898,2022,2022-2023
AK,2022-09-30,inter-total,207,6,3,0,1,0,1,0,0,0,18,236,225,231,FALSE,0.978813559322034,2022,2022-2023
AK,2022-09-30,inter-ucfe,0,0,0,0,1,0,1,0,0,0,0,2,0,0,FALSE,0,2022,2022-2023
AK,2022-09-30,inter-ucx,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,2022,2022-2023
AK,2022-09-30,inter-ui,207,6,2,0,0,0,0,0,0,0,18,233,225,231,FALSE,0.991416309012876,2022,2022-2023
AK,2022-09-30,intra-total,319,14,12,4,5,3,0,2,1,6,72,438,391,405,FALSE,0.924657534246575,2022,2022-2023
AK,2022-09-30,intra-ucfe,3,1,1,0,0,0,0,1,0,0,1,7,4,5,FALSE,0.714285714285714,2022,2022-2023
AK,2022-09-30,intra-ucx,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,2022,2022-2023
AK,2022-09-30,intra-ui,316,13,10,4,5,3,0,1,1,6,71,430,387,400,FALSE,0.930232558139535,2022,2022-2023
AK,2022-10-31,inter-total,316,11,3,0,2,0,0,0,0,0,29,361,345,356,FALSE,0.986149584487535,2022,2022-2023
AK,2022-10-31,inter-ucfe,4,1,2,0,0,0,0,0,0,0,0,7,4,5,FALSE,0.714285714285714,2022,2022-2023
AK,2022-10-31,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2022,2022-2023
AK,2022-10-31,inter-ui,311,10,1,0,2,0,0,0,0,0,29,353,340,350,FALSE,0.991501416430595,2022,2022-2023
AK,2022-10-31,intra-total,447,20,3,5,3,1,2,1,1,0,85,568,532,552,FALSE,0.971830985915493,2022,2022-2023
AK,2022-10-31,intra-ucfe,2,0,0,0,0,0,0,0,1,0,2,5,4,4,FALSE,0.8,2022,2022-2023
AK,2022-10-31,intra-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2022,2022-2023
AK,2022-10-31,intra-ui,444,20,3,5,3,1,2,1,0,0,83,562,527,547,FALSE,0.973309608540925,2022,2022-2023
AK,2022-11-30,inter-total,488,11,5,2,1,0,0,0,0,0,60,567,548,559,FALSE,0.985890652557319,2022,2022-2023
AK,2022-11-30,inter-ucfe,4,2,0,0,0,0,0,0,0,0,11,17,15,17,FALSE,1,2022,2022-2023
AK,2022-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
AK,2022-11-30,inter-ui,484,9,5,2,1,0,0,0,0,0,49,550,533,542,FALSE,0.985454545454546,2022,2022-2023
AK,2022-11-30,intra-total,1027,50,12,11,8,0,1,0,0,5,148,1262,1175,1225,FALSE,0.97068145800317,2022,2022-2023
AK,2022-11-30,intra-ucfe,3,0,0,1,2,0,0,0,0,0,4,10,7,7,FALSE,0.7,2022,2022-2023
AK,2022-11-30,intra-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2022,2022-2023
AK,2022-11-30,intra-ui,1023,50,12,10,6,0,1,0,0,5,144,1251,1167,1217,FALSE,0.972821742605915,2022,2022-2023
AK,2022-12-31,inter-total,308,4,5,5,1,0,2,0,1,1,36,363,344,348,FALSE,0.958677685950413,2022,2022-2023
AK,2022-12-31,inter-ucfe,2,1,2,1,0,0,0,0,0,0,4,10,6,7,FALSE,0.7,2022,2022-2023
AK,2022-12-31,inter-ucx,1,0,1,0,0,0,0,0,0,0,0,2,1,1,FALSE,0.5,2022,2022-2023
AK,2022-12-31,inter-ui,305,3,2,4,1,0,2,0,1,1,32,351,337,340,FALSE,0.968660968660969,2022,2022-2023
AK,2022-12-31,intra-total,985,36,20,14,9,0,1,2,0,3,167,1237,1152,1188,FALSE,0.960388035569927,2022,2022-2023
AK,2022-12-31,intra-ucfe,8,3,0,1,3,0,0,0,0,0,6,21,14,17,FALSE,0.80952380952381,2022,2022-2023
AK,2022-12-31,intra-ucx,4,2,1,2,0,0,0,0,0,0,0,9,4,6,FALSE,0.666666666666667,2022,2022-2023
AK,2022-12-31,intra-ui,973,31,19,11,6,0,1,2,0,3,161,1207,1134,1165,FALSE,0.965202982601491,2022,2022-2023
AK,2023-01-31,inter-total,197,5,6,5,1,0,0,0,0,0,30,244,227,232,FALSE,0.950819672131147,2022,2022-2023
AK,2023-01-31,inter-ucfe,1,1,3,1,0,0,0,0,0,0,2,8,3,4,FALSE,0.5,2022,2022-2023
AK,2023-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
AK,2023-01-31,inter-ui,196,4,3,4,1,0,0,0,0,0,28,236,224,228,FALSE,0.966101694915254,2022,2022-2023
AK,2023-01-31,intra-total,1053,46,30,17,7,3,1,1,0,7,151,1316,1204,1250,FALSE,0.949848024316109,2022,2022-2023
AK,2023-01-31,intra-ucfe,5,6,3,0,0,0,0,1,0,1,6,22,11,17,FALSE,0.772727272727273,2022,2022-2023
AK,2023-01-31,intra-ucx,5,0,0,0,0,0,0,0,0,0,0,5,5,5,FALSE,1,2022,2022-2023
AK,2023-01-31,intra-ui,1043,40,27,17,7,3,1,0,0,6,145,1289,1188,1228,FALSE,0.952676493405741,2022,2022-2023
AK,2023-02-28,inter-total,114,4,1,3,0,0,0,0,1,0,24,147,138,142,FALSE,0.965986394557823,2022,2022-2023
AK,2023-02-28,inter-ucfe,1,0,1,0,0,0,0,0,0,0,2,4,3,3,FALSE,0.75,2022,2022-2023
AK,2023-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
AK,2023-02-28,inter-ui,113,4,0,3,0,0,0,0,1,0,22,143,135,139,FALSE,0.972027972027972,2022,2022-2023
AK,2023-02-28,intra-total,745,74,26,13,3,3,2,3,1,4,192,1066,937,1011,FALSE,0.948405253283302,2022,2022-2023
AK,2023-02-28,intra-ucfe,0,4,0,4,0,0,0,0,0,0,3,11,3,7,FALSE,0.636363636363636,2022,2022-2023
AK,2023-02-28,intra-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2022,2022-2023
AK,2023-02-28,intra-ui,744,70,26,9,3,3,2,3,1,4,189,1054,933,1003,FALSE,0.951612903225806,2022,2022-2023
AK,2023-03-31,inter-total,89,4,7,2,2,0,1,0,0,1,13,119,102,106,FALSE,0.890756302521008,2022,2022-2023
AK,2023-03-31,inter-ucfe,2,0,5,1,2,0,1,0,0,1,0,12,2,2,FALSE,0.166666666666667,2022,2022-2023
AK,2023-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
AK,2023-03-31,inter-ui,87,4,2,1,0,0,0,0,0,0,13,107,100,104,FALSE,0.97196261682243,2022,2022-2023
AK,2023-03-31,intra-total,532,43,18,9,11,5,5,5,1,1,115,745,647,690,FALSE,0.926174496644295,2022,2022-2023
AK,2023-03-31,intra-ucfe,2,2,2,3,3,1,2,0,1,0,2,18,4,6,FALSE,0.333333333333333,2022,2022-2023
AK,2023-03-31,intra-ucx,0,0,0,0,0,0,0,0,0,0,2,2,2,2,FALSE,1,2022,2022-2023
AK,2023-03-31,intra-ui,530,41,16,6,8,4,3,5,0,1,111,725,641,682,FALSE,0.940689655172414,2022,2022-2023
AK,2023-04-30,inter-total,131,0,1,0,0,0,0,0,0,0,9,141,140,140,FALSE,0.99290780141844,2022,2022-2023
AK,2023-04-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
AK,2023-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
AK,2023-04-30,inter-ui,131,0,1,0,0,0,0,0,0,0,9,141,140,140,FALSE,0.99290780141844,2022,2022-2023
AK,2023-04-30,intra-total,489,18,6,2,6,1,1,0,0,2,72,597,561,579,FALSE,0.969849246231156,2022,2022-2023
AK,2023-04-30,intra-ucfe,1,1,1,1,0,0,0,0,0,0,1,5,2,3,FALSE,0.6,2022,2022-2023
AK,2023-04-30,intra-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
AK,2023-04-30,intra-ui,488,17,5,1,6,1,1,0,0,2,71,592,559,576,FALSE,0.972972972972973,2022,2022-2023
AK,2023-05-31,inter-total,293,7,3,0,0,0,0,0,0,0,19,322,312,319,FALSE,0.990683229813665,2022,2022-2023
AK,2023-05-31,inter-ucfe,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,2022,2022-2023
AK,2023-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
